# Force 
# CofR : 1.500000e+00 1.187560e-10 2.250000e-01
#
# Time total_x total_y total_z pressure_x pressure_y pressure_z viscous_x viscous_y viscous_z
3.69 1.944244e+00 -4.552819e-03 -8.886601e-01 1.829958e+00 -6.047344e-03 -9.059780e-01 1.142859e-01 1.494525e-03 1.731785e-02
3.69 1.944244e+00 -4.552819e-03 -8.886601e-01 1.829958e+00 -6.047344e-03 -9.059780e-01 1.142859e-01 1.494525e-03 1.731785e-02
3.6925 1.888406e+00 -1.269087e-02 -8.884112e-01 1.773863e+00 -1.412903e-02 -9.057295e-01 1.145432e-01 1.438160e-03 1.731827e-02
3.6925 1.888406e+00 -1.269087e-02 -8.884112e-01 1.773863e+00 -1.412903e-02 -9.057295e-01 1.145432e-01 1.438160e-03 1.731827e-02
3.695 1.872709e+00 -6.834356e-03 -8.884785e-01 1.758167e+00 -8.259382e-03 -9.057955e-01 1.145422e-01 1.425026e-03 1.731702e-02
3.695 1.872709e+00 -6.834356e-03 -8.884785e-01 1.758167e+00 -8.259382e-03 -9.057955e-01 1.145422e-01 1.425026e-03 1.731702e-02
3.6975 1.925517e+00 -1.919905e-02 -8.885830e-01 1.810942e+00 -2.058184e-02 -9.059313e-01 1.145746e-01 1.382787e-03 1.734828e-02
3.6975 1.925517e+00 -1.919905e-02 -8.885830e-01 1.810942e+00 -2.058184e-02 -9.059313e-01 1.145746e-01 1.382787e-03 1.734828e-02
3.7 1.908850e+00 3.065051e-03 -8.884113e-01 1.794008e+00 1.737005e-03 -9.057903e-01 1.148416e-01 1.328046e-03 1.737892e-02
3.7 1.908850e+00 3.065051e-03 -8.884113e-01 1.794008e+00 1.737005e-03 -9.057903e-01 1.148416e-01 1.328046e-03 1.737892e-02
3.7025 1.932763e+00 1.603557e-02 -8.885165e-01 1.817881e+00 1.472129e-02 -9.058704e-01 1.148818e-01 1.314275e-03 1.735389e-02
3.7025 1.932763e+00 1.603557e-02 -8.885165e-01 1.817881e+00 1.472129e-02 -9.058704e-01 1.148818e-01 1.314275e-03 1.735389e-02
3.705 1.899921e+00 2.433065e-02 -8.883491e-01 1.785097e+00 2.299546e-02 -9.056753e-01 1.148244e-01 1.335191e-03 1.732615e-02
3.705 1.899921e+00 2.433065e-02 -8.883491e-01 1.785097e+00 2.299546e-02 -9.056753e-01 1.148244e-01 1.335191e-03 1.732615e-02
3.7075 1.868052e+00 3.405819e-02 -8.879489e-01 1.753067e+00 3.273756e-02 -9.052852e-01 1.149850e-01 1.320632e-03 1.733628e-02
3.7075 1.868052e+00 3.405819e-02 -8.879489e-01 1.753067e+00 3.273756e-02 -9.052852e-01 1.149850e-01 1.320632e-03 1.733628e-02
3.71 1.893093e+00 4.011830e-02 -8.880447e-01 1.778124e+00 3.875427e-02 -9.053406e-01 1.149689e-01 1.364036e-03 1.729587e-02
3.71 1.893093e+00 4.011830e-02 -8.880447e-01 1.778124e+00 3.875427e-02 -9.053406e-01 1.149689e-01 1.364036e-03 1.729587e-02
3.7125 1.847376e+00 4.291770e-02 -8.880880e-01 1.732559e+00 4.150745e-02 -9.052931e-01 1.148169e-01 1.410245e-03 1.720517e-02
3.7125 1.847376e+00 4.291770e-02 -8.880880e-01 1.732559e+00 4.150745e-02 -9.052931e-01 1.148169e-01 1.410245e-03 1.720517e-02
3.715 1.798521e+00 2.700049e-02 -8.876906e-01 1.683575e+00 2.558234e-02 -9.048552e-01 1.149460e-01 1.418150e-03 1.716460e-02
3.715 1.798521e+00 2.700049e-02 -8.876906e-01 1.683575e+00 2.558234e-02 -9.048552e-01 1.149460e-01 1.418150e-03 1.716460e-02
3.7175 1.812516e+00 8.668765e-04 -8.874252e-01 1.697443e+00 -5.480082e-04 -9.045872e-01 1.150732e-01 1.414885e-03 1.716200e-02
3.7175 1.812516e+00 8.668765e-04 -8.874252e-01 1.697443e+00 -5.480082e-04 -9.045872e-01 1.150732e-01 1.414885e-03 1.716200e-02
3.72 1.729707e+00 6.140518e-03 -8.873628e-01 1.614651e+00 4.723061e-03 -9.044969e-01 1.150568e-01 1.417457e-03 1.713407e-02
3.72 1.729707e+00 6.140518e-03 -8.873628e-01 1.614651e+00 4.723061e-03 -9.044969e-01 1.150568e-01 1.417457e-03 1.713407e-02
3.7225 1.671366e+00 -1.357839e-02 -8.871897e-01 1.556136e+00 -1.495643e-02 -9.043128e-01 1.152308e-01 1.378036e-03 1.712312e-02
3.7225 1.671366e+00 -1.357839e-02 -8.871897e-01 1.556136e+00 -1.495643e-02 -9.043128e-01 1.152308e-01 1.378036e-03 1.712312e-02
3.725 1.702541e+00 -3.935348e-02 -8.868165e-01 1.587097e+00 -4.069381e-02 -9.039919e-01 1.154439e-01 1.340330e-03 1.717540e-02
3.725 1.702541e+00 -3.935348e-02 -8.868165e-01 1.587097e+00 -4.069381e-02 -9.039919e-01 1.154439e-01 1.340330e-03 1.717540e-02
3.7275 1.608877e+00 -5.066191e-02 -8.863714e-01 1.493340e+00 -5.198995e-02 -9.036143e-01 1.155374e-01 1.328036e-03 1.724289e-02
3.7275 1.608877e+00 -5.066191e-02 -8.863714e-01 1.493340e+00 -5.198995e-02 -9.036143e-01 1.155374e-01 1.328036e-03 1.724289e-02
3.73 1.492490e+00 -3.451355e-02 -8.859821e-01 1.376799e+00 -3.583595e-02 -9.032973e-01 1.156907e-01 1.322404e-03 1.731522e-02
3.73 1.492490e+00 -3.451355e-02 -8.859821e-01 1.376799e+00 -3.583595e-02 -9.032973e-01 1.156907e-01 1.322404e-03 1.731522e-02
3.7325 1.532296e+00 -6.925464e-02 -8.858494e-01 1.416426e+00 -7.059687e-02 -9.032443e-01 1.158692e-01 1.342233e-03 1.739489e-02
3.7325 1.532296e+00 -6.925464e-02 -8.858494e-01 1.416426e+00 -7.059687e-02 -9.032443e-01 1.158692e-01 1.342233e-03 1.739489e-02
3.735 1.451871e+00 -5.533260e-02 -8.855362e-01 1.335856e+00 -5.672690e-02 -9.030433e-01 1.160155e-01 1.394299e-03 1.750712e-02
3.735 1.451871e+00 -5.533260e-02 -8.855362e-01 1.335856e+00 -5.672690e-02 -9.030433e-01 1.160155e-01 1.394299e-03 1.750712e-02
3.7375 1.317831e+00 -5.208865e-02 -8.853146e-01 1.201654e+00 -5.355480e-02 -9.028881e-01 1.161768e-01 1.466147e-03 1.757344e-02
3.7375 1.317831e+00 -5.208865e-02 -8.853146e-01 1.201654e+00 -5.355480e-02 -9.028881e-01 1.161768e-01 1.466147e-03 1.757344e-02
3.74 1.369188e+00 -6.032428e-02 -8.852109e-01 1.252877e+00 -6.185349e-02 -9.027701e-01 1.163113e-01 1.529212e-03 1.755914e-02
3.74 1.369188e+00 -6.032428e-02 -8.852109e-01 1.252877e+00 -6.185349e-02 -9.027701e-01 1.163113e-01 1.529212e-03 1.755914e-02
3.7425 1.400124e+00 -9.463227e-02 -8.852413e-01 1.283602e+00 -9.620283e-02 -9.027253e-01 1.165219e-01 1.570562e-03 1.748395e-02
3.7425 1.400124e+00 -9.463227e-02 -8.852413e-01 1.283602e+00 -9.620283e-02 -9.027253e-01 1.165219e-01 1.570562e-03 1.748395e-02
3.745 1.311192e+00 -6.369348e-02 -8.852550e-01 1.194432e+00 -6.529909e-02 -9.026709e-01 1.167607e-01 1.605611e-03 1.741592e-02
3.7475 8.688043e-01 -2.243031e-01 -8.825392e-01 7.544483e-01 -2.254294e-01 -8.998466e-01 1.143560e-01 1.126292e-03 1.730738e-02
3.7475 8.688043e-01 -2.243031e-01 -8.825392e-01 7.544483e-01 -2.254294e-01 -8.998466e-01 1.143560e-01 1.126292e-03 1.730738e-02
3.7475 8.688043e-01 -2.243031e-01 -8.825392e-01 7.544483e-01 -2.254294e-01 -8.998466e-01 1.143560e-01 1.126292e-03 1.730738e-02
3.7475 8.688043e-01 -2.243031e-01 -8.825392e-01 7.544483e-01 -2.254294e-01 -8.998466e-01 1.143560e-01 1.126292e-03 1.730738e-02
3.7475 8.688043e-01 -2.243031e-01 -8.825392e-01 7.544483e-01 -2.254294e-01 -8.998466e-01 1.143560e-01 1.126292e-03 1.730738e-02
3.7475 8.688043e-01 -2.243031e-01 -8.825392e-01 7.544483e-01 -2.254294e-01 -8.998466e-01 1.143560e-01 1.126292e-03 1.730738e-02
3.7475 8.688043e-01 -2.243031e-01 -8.825392e-01 7.544483e-01 -2.254294e-01 -8.998466e-01 1.143560e-01 1.126292e-03 1.730738e-02
3.7475 8.688043e-01 -2.243031e-01 -8.825392e-01 7.544483e-01 -2.254294e-01 -8.998466e-01 1.143560e-01 1.126292e-03 1.730738e-02
3.75 2.324917e+00 1.251618e-01 -8.907521e-01 2.205225e+00 1.230674e-01 -9.082560e-01 1.196920e-01 2.094443e-03 1.750396e-02
3.75 2.324917e+00 1.251618e-01 -8.907521e-01 2.205225e+00 1.230674e-01 -9.082560e-01 1.196920e-01 2.094443e-03 1.750396e-02
3.7525 8.393780e-01 -2.178976e-01 -8.822955e-01 7.221389e-01 -2.194324e-01 -8.997070e-01 1.172391e-01 1.534727e-03 1.741151e-02
3.7525 8.393780e-01 -2.178976e-01 -8.822955e-01 7.221389e-01 -2.194324e-01 -8.997070e-01 1.172391e-01 1.534727e-03 1.741151e-02
3.755 1.386898e+00 -7.949806e-02 -8.856996e-01 1.269657e+00 -8.104658e-02 -9.030471e-01 1.172409e-01 1.548526e-03 1.734744e-02
3.755 1.386898e+00 -7.949806e-02 -8.856996e-01 1.269657e+00 -8.104658e-02 -9.030471e-01 1.172409e-01 1.548526e-03 1.734744e-02
3.7575 1.469850e+00 -7.205042e-02 -8.859351e-01 1.352487e+00 -7.359199e-02 -9.032103e-01 1.173627e-01 1.541573e-03 1.727527e-02
3.7575 1.469850e+00 -7.205042e-02 -8.859351e-01 1.352487e+00 -7.359199e-02 -9.032103e-01 1.173627e-01 1.541573e-03 1.727527e-02
3.7575 1.469850e+00 -7.205042e-02 -8.859351e-01 1.352487e+00 -7.359199e-02 -9.032103e-01 1.173627e-01 1.541573e-03 1.727527e-02
3.76 1.397954e+00 -5.315540e-02 -8.857864e-01 1.280450e+00 -5.470228e-02 -9.030205e-01 1.175039e-01 1.546883e-03 1.723410e-02
3.76 1.397954e+00 -5.315540e-02 -8.857864e-01 1.280450e+00 -5.470228e-02 -9.030205e-01 1.175039e-01 1.546883e-03 1.723410e-02
3.7625 1.434173e+00 -3.800485e-02 -8.860358e-01 1.316819e+00 -3.959579e-02 -9.032615e-01 1.173546e-01 1.590935e-03 1.722570e-02
3.7625 1.434173e+00 -3.800485e-02 -8.860358e-01 1.316819e+00 -3.959579e-02 -9.032615e-01 1.173546e-01 1.590935e-03 1.722570e-02
3.765 1.532280e+00 -3.282506e-02 -8.864149e-01 1.414957e+00 -3.448295e-02 -9.036670e-01 1.173226e-01 1.657891e-03 1.725211e-02
3.765 1.532280e+00 -3.282506e-02 -8.864149e-01 1.414957e+00 -3.448295e-02 -9.036670e-01 1.173226e-01 1.657891e-03 1.725211e-02
3.7675 1.597206e+00 -1.331448e-02 -8.867258e-01 1.479692e+00 -1.500190e-02 -9.040298e-01 1.175146e-01 1.687414e-03 1.730400e-02
3.7675 1.597206e+00 -1.331448e-02 -8.867258e-01 1.479692e+00 -1.500190e-02 -9.040298e-01 1.175146e-01 1.687414e-03 1.730400e-02
3.77 1.615192e+00 -2.012849e-02 -8.867883e-01 1.497725e+00 -2.184737e-02 -9.041578e-01 1.174669e-01 1.718878e-03 1.736948e-02
3.77 1.615192e+00 -2.012849e-02 -8.867883e-01 1.497725e+00 -2.184737e-02 -9.041578e-01 1.174669e-01 1.718878e-03 1.736948e-02
3.7725 1.568555e+00 -4.032353e-02 -8.866699e-01 1.451122e+00 -4.203297e-02 -9.041026e-01 1.174337e-01 1.709443e-03 1.743269e-02
3.7725 1.568555e+00 -4.032353e-02 -8.866699e-01 1.451122e+00 -4.203297e-02 -9.041026e-01 1.174337e-01 1.709443e-03 1.743269e-02
3.775 1.580097e+00 -4.709074e-02 -8.867934e-01 1.462485e+00 -4.870918e-02 -9.042642e-01 1.176124e-01 1.618439e-03 1.747076e-02
3.775 1.580097e+00 -4.709074e-02 -8.867934e-01 1.462485e+00 -4.870918e-02 -9.042642e-01 1.176124e-01 1.618439e-03 1.747076e-02
3.7775 1.625499e+00 -5.211246e-02 -8.870098e-01 1.507862e+00 -5.367719e-02 -9.044890e-01 1.176371e-01 1.564731e-03 1.747919e-02
3.7775 1.625499e+00 -5.211246e-02 -8.870098e-01 1.507862e+00 -5.367719e-02 -9.044890e-01 1.176371e-01 1.564731e-03 1.747919e-02
3.78 1.603967e+00 -5.302307e-02 -8.870573e-01 1.486351e+00 -5.449845e-02 -9.045339e-01 1.176159e-01 1.475379e-03 1.747657e-02
3.78 1.603967e+00 -5.302307e-02 -8.870573e-01 1.486351e+00 -5.449845e-02 -9.045339e-01 1.176159e-01 1.475379e-03 1.747657e-02
3.7825 1.620569e+00 -6.034911e-02 -8.872732e-01 1.502758e+00 -6.175242e-02 -9.047192e-01 1.178110e-01 1.403310e-03 1.744594e-02
3.7825 1.620569e+00 -6.034911e-02 -8.872732e-01 1.502758e+00 -6.175242e-02 -9.047192e-01 1.178110e-01 1.403310e-03 1.744594e-02
3.785 1.653791e+00 -7.286111e-02 -8.876275e-01 1.535859e+00 -7.421485e-02 -9.050164e-01 1.179326e-01 1.353742e-03 1.738883e-02
3.785 1.653791e+00 -7.286111e-02 -8.876275e-01 1.535859e+00 -7.421485e-02 -9.050164e-01 1.179326e-01 1.353742e-03 1.738883e-02
3.7875 1.589586e+00 -4.368586e-02 -8.876762e-01 1.471632e+00 -4.506920e-02 -9.050104e-01 1.179543e-01 1.383342e-03 1.733423e-02
3.7875 1.589586e+00 -4.368586e-02 -8.876762e-01 1.471632e+00 -4.506920e-02 -9.050104e-01 1.179543e-01 1.383342e-03 1.733423e-02
3.79 1.578092e+00 -3.308828e-02 -8.877679e-01 1.459915e+00 -3.446647e-02 -9.050881e-01 1.181779e-01 1.378184e-03 1.732017e-02
3.79 1.578092e+00 -3.308828e-02 -8.877679e-01 1.459915e+00 -3.446647e-02 -9.050881e-01 1.181779e-01 1.378184e-03 1.732017e-02
3.7925 1.726830e+00 -3.777831e-02 -8.882385e-01 1.608444e+00 -3.919696e-02 -9.055714e-01 1.183858e-01 1.418650e-03 1.733295e-02
3.7925 1.726830e+00 -3.777831e-02 -8.882385e-01 1.608444e+00 -3.919696e-02 -9.055714e-01 1.183858e-01 1.418650e-03 1.733295e-02
3.795 1.702788e+00 -1.223816e-02 -8.883644e-01 1.584301e+00 -1.372680e-02 -9.057266e-01 1.184867e-01 1.488636e-03 1.736224e-02
3.795 1.702788e+00 -1.223816e-02 -8.883644e-01 1.584301e+00 -1.372680e-02 -9.057266e-01 1.184867e-01 1.488636e-03 1.736224e-02
3.7975 1.654980e+00 -8.908258e-03 -8.883777e-01 1.536303e+00 -1.039937e-02 -9.057886e-01 1.186772e-01 1.491107e-03 1.741090e-02
3.7975 1.654980e+00 -8.908258e-03 -8.883777e-01 1.536303e+00 -1.039937e-02 -9.057886e-01 1.186772e-01 1.491107e-03 1.741090e-02
3.8 1.828617e+00 -2.664987e-02 -8.888615e-01 1.709716e+00 -2.815202e-02 -9.063793e-01 1.189010e-01 1.502154e-03 1.751778e-02
3.8 1.828617e+00 -2.664987e-02 -8.888615e-01 1.709716e+00 -2.815202e-02 -9.063793e-01 1.189010e-01 1.502154e-03 1.751778e-02
3.8025 1.843743e+00 -2.447086e-02 -8.891755e-01 1.724686e+00 -2.594163e-02 -9.067654e-01 1.190570e-01 1.470775e-03 1.758989e-02
3.8025 1.843743e+00 -2.447086e-02 -8.891755e-01 1.724686e+00 -2.594163e-02 -9.067654e-01 1.190570e-01 1.470775e-03 1.758989e-02
3.805 1.788201e+00 3.094193e-03 -8.892896e-01 1.668993e+00 1.650561e-03 -9.068769e-01 1.192076e-01 1.443633e-03 1.758732e-02
3.805 1.788201e+00 3.094193e-03 -8.892896e-01 1.668993e+00 1.650561e-03 -9.068769e-01 1.192076e-01 1.443633e-03 1.758732e-02
3.8075 1.943913e+00 -2.902572e-02 -8.897374e-01 1.824583e+00 -3.040900e-02 -9.073006e-01 1.193307e-01 1.383281e-03 1.756322e-02
3.8075 1.943913e+00 -2.902572e-02 -8.897374e-01 1.824583e+00 -3.040900e-02 -9.073006e-01 1.193307e-01 1.383281e-03 1.756322e-02
3.81 1.973878e+00 -5.947459e-03 -8.899454e-01 1.854466e+00 -7.262757e-03 -9.075381e-01 1.194124e-01 1.315298e-03 1.759272e-02
3.81 1.973878e+00 -5.947459e-03 -8.899454e-01 1.854466e+00 -7.262757e-03 -9.075381e-01 1.194124e-01 1.315298e-03 1.759272e-02
3.8125 1.943542e+00 3.725389e-02 -8.901701e-01 1.824117e+00 3.596241e-02 -9.078212e-01 1.194247e-01 1.291481e-03 1.765119e-02
3.8125 1.943542e+00 3.725389e-02 -8.901701e-01 1.824117e+00 3.596241e-02 -9.078212e-01 1.194247e-01 1.291481e-03 1.765119e-02
3.815 2.092898e+00 4.282173e-02 -8.907142e-01 1.973505e+00 4.154783e-02 -9.083905e-01 1.193926e-01 1.273906e-03 1.767624e-02
3.815 2.092898e+00 4.282173e-02 -8.907142e-01 1.973505e+00 4.154783e-02 -9.083905e-01 1.193926e-01 1.273906e-03 1.767624e-02
3.8175 2.134348e+00 4.579051e-02 -8.909340e-01 2.014891e+00 4.451341e-02 -9.085600e-01 1.194576e-01 1.277110e-03 1.762600e-02
3.8175 2.134348e+00 4.579051e-02 -8.909340e-01 2.014891e+00 4.451341e-02 -9.085600e-01 1.194576e-01 1.277110e-03 1.762600e-02
3.82 2.064176e+00 8.157825e-02 -8.909671e-01 1.944668e+00 8.027426e-02 -9.084967e-01 1.195088e-01 1.303998e-03 1.752960e-02
3.82 2.064176e+00 8.157825e-02 -8.909671e-01 1.944668e+00 8.027426e-02 -9.084967e-01 1.195088e-01 1.303998e-03 1.752960e-02
3.8225 2.141842e+00 6.335579e-02 -8.914450e-01 2.022458e+00 6.200209e-02 -9.088364e-01 1.193838e-01 1.353703e-03 1.739144e-02
3.825 2.425842e+00 1.151588e-01 -8.932346e-01 2.309557e+00 1.143523e-01 -9.105477e-01 1.162852e-01 8.065663e-04 1.731306e-02
3.825 2.425842e+00 1.151588e-01 -8.932346e-01 2.309557e+00 1.143523e-01 -9.105477e-01 1.162852e-01 8.065663e-04 1.731306e-02
3.825 2.425842e+00 1.151588e-01 -8.932346e-01 2.309557e+00 1.143523e-01 -9.105477e-01 1.162852e-01 8.065663e-04 1.731306e-02
3.825 2.425842e+00 1.151588e-01 -8.932346e-01 2.309557e+00 1.143523e-01 -9.105477e-01 1.162852e-01 8.065663e-04 1.731306e-02
3.825 2.425842e+00 1.151588e-01 -8.932346e-01 2.309557e+00 1.143523e-01 -9.105477e-01 1.162852e-01 8.065663e-04 1.731306e-02
3.825 2.425842e+00 1.151588e-01 -8.932346e-01 2.309557e+00 1.143523e-01 -9.105477e-01 1.162852e-01 8.065663e-04 1.731306e-02
3.825 2.425842e+00 1.151588e-01 -8.932346e-01 2.309557e+00 1.143523e-01 -9.105477e-01 1.162852e-01 8.065663e-04 1.731306e-02
3.825 2.425842e+00 1.151588e-01 -8.932346e-01 2.309557e+00 1.143523e-01 -9.105477e-01 1.162852e-01 8.065663e-04 1.731306e-02
3.8275 1.619329e+00 -3.491170e-02 -8.888522e-01 1.496534e+00 -3.692055e-02 -9.059012e-01 1.227943e-01 2.008853e-03 1.704894e-02
3.83 1.879404e+00 -2.312809e-04 -8.903833e-01 1.763085e+00 -1.019115e-03 -9.074532e-01 1.163189e-01 7.878339e-04 1.706990e-02
3.8325 2.316700e+00 9.127254e-02 -8.932099e-01 2.197246e+00 8.985617e-02 -9.100895e-01 1.194544e-01 1.416366e-03 1.687957e-02
3.835 2.271383e+00 4.726385e-02 -8.927615e-01 2.151924e+00 4.589521e-02 -9.095233e-01 1.194587e-01 1.368640e-03 1.676184e-02
3.8375 2.149936e+00 4.862679e-02 -8.924579e-01 2.030359e+00 4.732523e-02 -9.090193e-01 1.195767e-01 1.301567e-03 1.656142e-02
3.84 2.014820e+00 3.345913e-02 -8.921305e-01 1.895484e+00 3.217480e-02 -9.084280e-01 1.193362e-01 1.284331e-03 1.629755e-02
3.84 2.014820e+00 3.345913e-02 -8.921305e-01 1.895484e+00 3.217480e-02 -9.084280e-01 1.193362e-01 1.284331e-03 1.629755e-02
3.84 2.014820e+00 3.345913e-02 -8.921305e-01 1.895484e+00 3.217480e-02 -9.084280e-01 1.193362e-01 1.284331e-03 1.629755e-02
3.84 2.014820e+00 3.345913e-02 -8.921305e-01 1.895484e+00 3.217480e-02 -9.084280e-01 1.193362e-01 1.284331e-03 1.629755e-02
3.84 2.014820e+00 3.345913e-02 -8.921305e-01 1.895484e+00 3.217480e-02 -9.084280e-01 1.193362e-01 1.284331e-03 1.629755e-02
3.84 2.014820e+00 3.345913e-02 -8.921305e-01 1.895484e+00 3.217480e-02 -9.084280e-01 1.193362e-01 1.284331e-03 1.629755e-02
3.84 2.014820e+00 3.345913e-02 -8.921305e-01 1.895484e+00 3.217480e-02 -9.084280e-01 1.193362e-01 1.284331e-03 1.629755e-02
3.84 2.014820e+00 3.345913e-02 -8.921305e-01 1.895484e+00 3.217480e-02 -9.084280e-01 1.193362e-01 1.284331e-03 1.629755e-02
3.8425 4.056569e+00 3.357327e-01 -9.033008e-01 3.934440e+00 3.340567e-01 -9.196681e-01 1.221286e-01 1.676061e-03 1.636728e-02
3.8425 4.056569e+00 3.357327e-01 -9.033008e-01 3.934440e+00 3.340567e-01 -9.196681e-01 1.221286e-01 1.676061e-03 1.636728e-02
3.845 -9.825451e-02 -3.125449e-01 -8.806752e-01 -2.172408e-01 -3.137208e-01 -8.964674e-01 1.189863e-01 1.175943e-03 1.579218e-02
3.845 -9.825451e-02 -3.125449e-01 -8.806752e-01 -2.172408e-01 -3.137208e-01 -8.964674e-01 1.189863e-01 1.175943e-03 1.579218e-02
3.845 -9.825451e-02 -3.125449e-01 -8.806752e-01 -2.172408e-01 -3.137208e-01 -8.964674e-01 1.189863e-01 1.175943e-03 1.579218e-02
3.8475 2.087841e+00 4.825311e-02 -8.933749e-01 1.968801e+00 4.702741e-02 -9.087818e-01 1.190404e-01 1.225702e-03 1.540688e-02
3.8475 2.087841e+00 4.825311e-02 -8.933749e-01 1.968801e+00 4.702741e-02 -9.087818e-01 1.190404e-01 1.225702e-03 1.540688e-02
3.85 2.053397e+00 4.411655e-02 -8.933643e-01 1.934044e+00 4.287684e-02 -9.084289e-01 1.193529e-01 1.239707e-03 1.506454e-02
3.85 2.053397e+00 4.411655e-02 -8.933643e-01 1.934044e+00 4.287684e-02 -9.084289e-01 1.193529e-01 1.239707e-03 1.506454e-02
3.8525 1.920418e+00 7.301529e-03 -8.927351e-01 1.801136e+00 6.052212e-03 -9.074627e-01 1.192821e-01 1.249318e-03 1.472755e-02
3.8525 1.920418e+00 7.301529e-03 -8.927351e-01 1.801136e+00 6.052212e-03 -9.074627e-01 1.192821e-01 1.249318e-03 1.472755e-02
3.855 1.861053e+00 1.455607e-02 -8.929642e-01 1.741871e+00 1.330523e-02 -9.073394e-01 1.191814e-01 1.250835e-03 1.437522e-02
3.855 1.861053e+00 1.455607e-02 -8.929642e-01 1.741871e+00 1.330523e-02 -9.073394e-01 1.191814e-01 1.250835e-03 1.437522e-02
3.8575 1.809920e+00 -9.253496e-03 -8.929860e-01 1.690618e+00 -1.051460e-02 -9.070586e-01 1.193019e-01 1.261107e-03 1.407263e-02
3.8575 1.809920e+00 -9.253496e-03 -8.929860e-01 1.690618e+00 -1.051460e-02 -9.070586e-01 1.193019e-01 1.261107e-03 1.407263e-02
3.86 1.809131e+00 -3.694018e-02 -8.928399e-01 1.689927e+00 -3.816486e-02 -9.066901e-01 1.192045e-01 1.224673e-03 1.385017e-02
3.86 1.809131e+00 -3.694018e-02 -8.928399e-01 1.689927e+00 -3.816486e-02 -9.066901e-01 1.192045e-01 1.224673e-03 1.385017e-02
3.8625 1.727903e+00 -3.206694e-02 -8.928419e-01 1.608894e+00 -3.328821e-02 -9.064951e-01 1.190091e-01 1.221271e-03 1.365328e-02
3.8625 1.727903e+00 -3.206694e-02 -8.928419e-01 1.608894e+00 -3.328821e-02 -9.064951e-01 1.190091e-01 1.221271e-03 1.365328e-02
3.865 1.767052e+00 -7.052551e-03 -8.932759e-01 1.648091e+00 -8.278969e-03 -9.067344e-01 1.189612e-01 1.226418e-03 1.345856e-02
3.865 1.767052e+00 -7.052551e-03 -8.932759e-01 1.648091e+00 -8.278969e-03 -9.067344e-01 1.189612e-01 1.226418e-03 1.345856e-02
3.8675 1.873745e+00 -2.453688e-02 -8.936408e-01 1.754909e+00 -2.568449e-02 -9.069048e-01 1.188364e-01 1.147614e-03 1.326403e-02
3.8675 1.873745e+00 -2.453688e-02 -8.936408e-01 1.754909e+00 -2.568449e-02 -9.069048e-01 1.188364e-01 1.147614e-03 1.326403e-02
3.87 1.730103e+00 1.938998e-03 -8.932682e-01 1.611526e+00 7.914751e-04 -9.063484e-01 1.185771e-01 1.147523e-03 1.308018e-02
3.87 1.730103e+00 1.938998e-03 -8.932682e-01 1.611526e+00 7.914751e-04 -9.063484e-01 1.185771e-01 1.147523e-03 1.308018e-02
3.8725 1.641951e+00 -1.181291e-02 -8.929497e-01 1.523614e+00 -1.287654e-02 -9.058931e-01 1.183371e-01 1.063636e-03 1.294344e-02
3.8725 1.641951e+00 -1.181291e-02 -8.929497e-01 1.523614e+00 -1.287654e-02 -9.058931e-01 1.183371e-01 1.063636e-03 1.294344e-02
3.875 1.778398e+00 -1.957236e-02 -8.932458e-01 1.660296e+00 -2.068801e-02 -9.060776e-01 1.181026e-01 1.115645e-03 1.283177e-02
3.875 1.778398e+00 -1.957236e-02 -8.932458e-01 1.660296e+00 -2.068801e-02 -9.060776e-01 1.181026e-01 1.115645e-03 1.283177e-02
3.8775 1.728324e+00 -9.478968e-03 -8.933658e-01 1.610429e+00 -1.051657e-02 -9.061190e-01 1.178944e-01 1.037601e-03 1.275323e-02
3.8775 1.728324e+00 -9.478968e-03 -8.933658e-01 1.610429e+00 -1.051657e-02 -9.061190e-01 1.178944e-01 1.037601e-03 1.275323e-02
3.88 1.598324e+00 1.736231e-02 -8.931441e-01 1.480703e+00 1.628440e-02 -9.058146e-01 1.176211e-01 1.077918e-03 1.267052e-02
3.88 1.598324e+00 1.736231e-02 -8.931441e-01 1.480703e+00 1.628440e-02 -9.058146e-01 1.176211e-01 1.077918e-03 1.267052e-02
3.8825 1.710238e+00 -3.762002e-02 -8.932567e-01 1.592849e+00 -3.865784e-02 -9.057837e-01 1.173887e-01 1.037819e-03 1.252702e-02
3.8825 1.710238e+00 -3.762002e-02 -8.932567e-01 1.592849e+00 -3.865784e-02 -9.057837e-01 1.173887e-01 1.037819e-03 1.252702e-02
3.885 1.643231e+00 -3.790985e-02 -8.931512e-01 1.526015e+00 -3.886176e-02 -9.054992e-01 1.172159e-01 9.519072e-04 1.234796e-02
3.885 1.643231e+00 -3.790985e-02 -8.931512e-01 1.526015e+00 -3.886176e-02 -9.054992e-01 1.172159e-01 9.519072e-04 1.234796e-02
3.885 1.643231e+00 -3.790985e-02 -8.931512e-01 1.526015e+00 -3.886176e-02 -9.054992e-01 1.172159e-01 9.519072e-04 1.234796e-02
3.885 1.643231e+00 -3.790985e-02 -8.931512e-01 1.526015e+00 -3.886176e-02 -9.054992e-01 1.172159e-01 9.519072e-04 1.234796e-02
3.885 1.643231e+00 -3.790985e-02 -8.931512e-01 1.526015e+00 -3.886176e-02 -9.054992e-01 1.172159e-01 9.519072e-04 1.234796e-02
