# Force bins  
# bins        : 3
# start       : 4.263142e-03
# end         : 5.000496e-01
# delta       : 1.652621e-01
# direction   : (0.000000e+00 0.000000e+00 1.000000e+00)
# x co-ords  :	0.000000e+00	0.000000e+00	0.000000e+00
# y co-ords  :	0.000000e+00	0.000000e+00	0.000000e+00
# z co-ords  :	1.695253e-01	3.347874e-01	5.000496e-01
#
# Time        	0:(total_x total_y total_z)	0:(pressure_x pressure_y pressure_z)	0:(viscous_x viscous_y viscous_z)	1:(total_x total_y total_z)	1:(pressure_x pressure_y pressure_z)	1:(viscous_x viscous_y viscous_z)	2:(total_x total_y total_z)	2:(pressure_x pressure_y pressure_z)	2:(viscous_x viscous_y viscous_z)
0.62          	(2.068886e-02 1.604955e-03 -8.209258e-01)	(2.057879e-02 1.603713e-03 -8.209755e-01)	(1.100761e-04 1.242534e-06 4.967749e-05)	(9.936237e-03 6.324790e-04 1.162797e-02)	(8.922401e-03 6.457929e-04 8.652962e-03)	(1.013837e-03 -1.331387e-05 2.975008e-03)	(2.217151e-03 -9.006136e-06 3.962640e-02)	(5.423089e-05 -1.137019e-06 3.861976e-02)	(2.162920e-03 -7.869117e-06 1.006640e-03)
0.625         	(2.110630e-02 1.125541e-03 -8.209526e-01)	(2.099310e-02 1.123630e-03 -8.209987e-01)	(1.131966e-04 1.910576e-06 4.610698e-05)	(1.035614e-02 5.066924e-04 1.168236e-02)	(9.322784e-03 5.168999e-04 8.651832e-03)	(1.033357e-03 -1.020748e-05 3.030530e-03)	(2.253831e-03 -8.182624e-06 3.962142e-02)	(5.440573e-05 1.446871e-07 3.861901e-02)	(2.199425e-03 -8.327311e-06 1.002406e-03)
0.625         	(2.110630e-02 1.125541e-03 -8.209526e-01)	(2.099310e-02 1.123630e-03 -8.209987e-01)	(1.131966e-04 1.910576e-06 4.610698e-05)	(1.035614e-02 5.066924e-04 1.168236e-02)	(9.322784e-03 5.168999e-04 8.651832e-03)	(1.033357e-03 -1.020748e-05 3.030530e-03)	(2.253831e-03 -8.182624e-06 3.962142e-02)	(5.440573e-05 1.446871e-07 3.861901e-02)	(2.199425e-03 -8.327311e-06 1.002406e-03)
0.63          	(2.217844e-02 5.966898e-04 -8.209809e-01)	(2.206169e-02 5.945390e-04 -8.210255e-01)	(1.167570e-04 2.150812e-06 4.461387e-05)	(1.075130e-02 3.539665e-04 1.191030e-02)	(9.699728e-03 3.433870e-04 8.601995e-03)	(1.051576e-03 1.057951e-05 3.308307e-03)	(2.289210e-03 -7.402937e-06 3.964293e-02)	(5.454050e-05 6.226656e-08 3.862001e-02)	(2.234669e-03 -7.465204e-06 1.022918e-03)
0.63          	(2.217844e-02 5.966898e-04 -8.209809e-01)	(2.206169e-02 5.945390e-04 -8.210255e-01)	(1.167570e-04 2.150812e-06 4.461387e-05)	(1.075130e-02 3.539665e-04 1.191030e-02)	(9.699728e-03 3.433870e-04 8.601995e-03)	(1.051576e-03 1.057951e-05 3.308307e-03)	(2.289210e-03 -7.402937e-06 3.964293e-02)	(5.454050e-05 6.226656e-08 3.862001e-02)	(2.234669e-03 -7.465204e-06 1.022918e-03)
0.635         	(2.362361e-02 -5.441638e-05 -8.210006e-01)	(2.350267e-02 -5.632565e-05 -8.210484e-01)	(1.209440e-04 1.909276e-06 4.779532e-05)	(1.149209e-02 -1.057428e-04 1.185169e-02)	(1.043765e-02 -9.922631e-05 8.703813e-03)	(1.054439e-03 -6.516456e-06 3.147881e-03)	(2.326250e-03 -8.195285e-06 3.968558e-02)	(5.568111e-05 -8.963455e-07 3.862235e-02)	(2.270569e-03 -7.298940e-06 1.063221e-03)
0.635         	(2.362361e-02 -5.441638e-05 -8.210006e-01)	(2.350267e-02 -5.632565e-05 -8.210484e-01)	(1.209440e-04 1.909276e-06 4.779532e-05)	(1.149209e-02 -1.057428e-04 1.185169e-02)	(1.043765e-02 -9.922631e-05 8.703813e-03)	(1.054439e-03 -6.516456e-06 3.147881e-03)	(2.326250e-03 -8.195285e-06 3.968558e-02)	(5.568111e-05 -8.963455e-07 3.862235e-02)	(2.270569e-03 -7.298940e-06 1.063221e-03)
0.64          	(2.481041e-02 -1.002087e-03 -8.210255e-01)	(2.468481e-02 -1.003163e-03 -8.210766e-01)	(1.255990e-04 1.076172e-06 5.112365e-05)	(1.169957e-02 -4.361090e-04 1.177693e-02)	(1.062943e-02 -4.347778e-04 8.690942e-03)	(1.070148e-03 -1.331183e-06 3.085986e-03)	(2.364068e-03 -2.856201e-06 3.974448e-02)	(5.676915e-05 1.150364e-06 3.862181e-02)	(2.307299e-03 -4.006565e-06 1.122670e-03)
0.64          	(2.481041e-02 -1.002087e-03 -8.210255e-01)	(2.468481e-02 -1.003163e-03 -8.210766e-01)	(1.255990e-04 1.076172e-06 5.112365e-05)	(1.169957e-02 -4.361090e-04 1.177693e-02)	(1.062943e-02 -4.347778e-04 8.690942e-03)	(1.070148e-03 -1.331183e-06 3.085986e-03)	(2.364068e-03 -2.856201e-06 3.974448e-02)	(5.676915e-05 1.150364e-06 3.862181e-02)	(2.307299e-03 -4.006565e-06 1.122670e-03)
0.645         	(2.617228e-02 -1.824307e-03 -8.210505e-01)	(2.604157e-02 -1.824168e-03 -8.211020e-01)	(1.307170e-04 -1.389163e-07 5.145745e-05)	(1.256690e-02 -7.516914e-04 1.185415e-02)	(1.149308e-02 -7.459807e-04 8.685562e-03)	(1.073814e-03 -5.710750e-06 3.168589e-03)	(2.394642e-03 1.214528e-06 3.980172e-02)	(5.541583e-05 1.576478e-06 3.862069e-02)	(2.339226e-03 -3.619501e-07 1.181034e-03)
0.645         	(2.617228e-02 -1.824307e-03 -8.210505e-01)	(2.604157e-02 -1.824168e-03 -8.211020e-01)	(1.307170e-04 -1.389163e-07 5.145745e-05)	(1.256690e-02 -7.516914e-04 1.185415e-02)	(1.149308e-02 -7.459807e-04 8.685562e-03)	(1.073814e-03 -5.710750e-06 3.168589e-03)	(2.394642e-03 1.214528e-06 3.980172e-02)	(5.541583e-05 1.576478e-06 3.862069e-02)	(2.339226e-03 -3.619501e-07 1.181034e-03)
0.65          	(2.759434e-02 -1.821846e-03 -8.210852e-01)	(2.745801e-02 -1.820526e-03 -8.211367e-01)	(1.363298e-04 -1.320296e-06 5.153610e-05)	(1.311740e-02 -4.976891e-04 1.208455e-02)	(1.203766e-02 -5.031295e-04 8.643875e-03)	(1.079736e-03 5.440397e-06 3.440677e-03)	(2.429049e-03 -2.242922e-07 3.986419e-02)	(5.661906e-05 -2.497357e-07 3.862029e-02)	(2.372430e-03 2.544344e-08 1.243900e-03)
0.65          	(2.759434e-02 -1.821846e-03 -8.210852e-01)	(2.745801e-02 -1.820526e-03 -8.211367e-01)	(1.363298e-04 -1.320296e-06 5.153610e-05)	(1.311740e-02 -4.976891e-04 1.208455e-02)	(1.203766e-02 -5.031295e-04 8.643875e-03)	(1.079736e-03 5.440397e-06 3.440677e-03)	(2.429049e-03 -2.242922e-07 3.986419e-02)	(5.661906e-05 -2.497357e-07 3.862029e-02)	(2.372430e-03 2.544344e-08 1.243900e-03)
0.655         	(2.839253e-02 -5.210299e-04 -8.211025e-01)	(2.825052e-02 -5.193771e-04 -8.211578e-01)	(1.420160e-04 -1.652780e-06 5.524685e-05)	(1.362772e-02 -1.536990e-04 1.203285e-02)	(1.251175e-02 -1.485529e-04 8.741686e-03)	(1.115969e-03 -5.146060e-06 3.291167e-03)	(2.467679e-03 -6.081920e-07 3.994353e-02)	(5.870362e-05 -3.245434e-07 3.862067e-02)	(2.408975e-03 -2.836487e-07 1.322859e-03)
0.655         	(2.839253e-02 -5.210299e-04 -8.211025e-01)	(2.825052e-02 -5.193771e-04 -8.211578e-01)	(1.420160e-04 -1.652780e-06 5.524685e-05)	(1.362772e-02 -1.536990e-04 1.203285e-02)	(1.251175e-02 -1.485529e-04 8.741686e-03)	(1.115969e-03 -5.146060e-06 3.291167e-03)	(2.467679e-03 -6.081920e-07 3.994353e-02)	(5.870362e-05 -3.245434e-07 3.862067e-02)	(2.408975e-03 -2.836487e-07 1.322859e-03)
0.66          	(2.875981e-02 1.009402e-04 -8.211309e-01)	(2.861243e-02 1.023597e-04 -8.211919e-01)	(1.473772e-04 -1.419514e-06 6.094561e-05)	(1.394329e-02 -1.668568e-04 1.197940e-02)	(1.281246e-02 -1.687309e-04 8.732319e-03)	(1.130825e-03 1.874059e-06 3.247076e-03)	(2.499188e-03 3.258961e-06 4.003759e-02)	(5.751129e-05 1.561230e-06 3.862221e-02)	(2.441677e-03 1.697731e-06 1.415374e-03)
0.66          	(2.875981e-02 1.009402e-04 -8.211309e-01)	(2.861243e-02 1.023597e-04 -8.211919e-01)	(1.473772e-04 -1.419514e-06 6.094561e-05)	(1.394329e-02 -1.668568e-04 1.197940e-02)	(1.281246e-02 -1.687309e-04 8.732319e-03)	(1.130825e-03 1.874059e-06 3.247076e-03)	(2.499188e-03 3.258961e-06 4.003759e-02)	(5.751129e-05 1.561230e-06 3.862221e-02)	(2.441677e-03 1.697731e-06 1.415374e-03)
0.665         	(2.944649e-02 7.718914e-04 -8.211576e-01)	(2.929384e-02 7.725828e-04 -8.212221e-01)	(1.526484e-04 -6.914757e-07 6.444867e-05)	(1.442334e-02 -3.820675e-05 1.211418e-02)	(1.327221e-02 -2.532114e-05 8.728884e-03)	(1.151134e-03 -1.288561e-05 3.385298e-03)	(2.533642e-03 -9.707471e-07 4.012489e-02)	(5.815170e-05 -7.625386e-07 3.862278e-02)	(2.475490e-03 -2.082084e-07 1.502115e-03)
0.665         	(2.944649e-02 7.718914e-04 -8.211576e-01)	(2.929384e-02 7.725828e-04 -8.212221e-01)	(1.526484e-04 -6.914757e-07 6.444867e-05)	(1.442334e-02 -3.820675e-05 1.211418e-02)	(1.327221e-02 -2.532114e-05 8.728884e-03)	(1.151134e-03 -1.288561e-05 3.385298e-03)	(2.533642e-03 -9.707471e-07 4.012489e-02)	(5.815170e-05 -7.625386e-07 3.862278e-02)	(2.475490e-03 -2.082084e-07 1.502115e-03)
0.67          	(2.978998e-02 1.322153e-03 -8.211900e-01)	(2.963234e-02 1.321898e-03 -8.212548e-01)	(1.576389e-04 2.550422e-07 6.474535e-05)	(1.457822e-02 4.351009e-04 1.247029e-02)	(1.340216e-02 4.525261e-04 8.691755e-03)	(1.176065e-03 -1.742520e-05 3.778538e-03)	(2.573915e-03 -5.114919e-06 4.019771e-02)	(6.025569e-05 -1.562528e-06 3.861980e-02)	(2.513659e-03 -3.552391e-06 1.577907e-03)
0.67          	(2.978998e-02 1.322153e-03 -8.211900e-01)	(2.963234e-02 1.321898e-03 -8.212548e-01)	(1.576389e-04 2.550422e-07 6.474535e-05)	(1.457822e-02 4.351009e-04 1.247029e-02)	(1.340216e-02 4.525261e-04 8.691755e-03)	(1.176065e-03 -1.742520e-05 3.778538e-03)	(2.573915e-03 -5.114919e-06 4.019771e-02)	(6.025569e-05 -1.562528e-06 3.861980e-02)	(2.513659e-03 -3.552391e-06 1.577907e-03)
0.675         	(3.040836e-02 2.030082e-03 -8.212181e-01)	(3.024580e-02 2.028616e-03 -8.212830e-01)	(1.625604e-04 1.465961e-06 6.485516e-05)	(1.485054e-02 9.556910e-04 1.240160e-02)	(1.365461e-02 9.622112e-04 8.789596e-03)	(1.195929e-03 -6.520175e-06 3.612001e-03)	(2.615706e-03 -7.263139e-06 4.026106e-02)	(6.177611e-05 -1.060369e-06 3.861740e-02)	(2.553930e-03 -6.202770e-06 1.643663e-03)
0.675         	(3.040836e-02 2.030082e-03 -8.212181e-01)	(3.024580e-02 2.028616e-03 -8.212830e-01)	(1.625604e-04 1.465961e-06 6.485516e-05)	(1.485054e-02 9.556910e-04 1.240160e-02)	(1.365461e-02 9.622112e-04 8.789596e-03)	(1.195929e-03 -6.520175e-06 3.612001e-03)	(2.615706e-03 -7.263139e-06 4.026106e-02)	(6.177611e-05 -1.060369e-06 3.861740e-02)	(2.553930e-03 -6.202770e-06 1.643663e-03)
0.68          	(3.152718e-02 6.401434e-04 -8.212527e-01)	(3.135945e-02 6.383093e-04 -8.213205e-01)	(1.677287e-04 1.834072e-06 6.780162e-05)	(1.547911e-02 1.950090e-04 1.233729e-02)	(1.426274e-02 1.983658e-04 8.785498e-03)	(1.216373e-03 -3.356813e-06 3.551789e-03)	(2.651589e-03 -4.914226e-06 4.031638e-02)	(6.099672e-05 6.464505e-07 3.861859e-02)	(2.590593e-03 -5.560676e-06 1.697789e-03)
0.68          	(3.152718e-02 6.401434e-04 -8.212527e-01)	(3.135945e-02 6.383093e-04 -8.213205e-01)	(1.677287e-04 1.834072e-06 6.780162e-05)	(1.547911e-02 1.950090e-04 1.233729e-02)	(1.426274e-02 1.983658e-04 8.785498e-03)	(1.216373e-03 -3.356813e-06 3.551789e-03)	(2.651589e-03 -4.914226e-06 4.031638e-02)	(6.099672e-05 6.464505e-07 3.861859e-02)	(2.590593e-03 -5.560676e-06 1.697789e-03)
0.685         	(3.285119e-02 9.213058e-05 -8.212810e-01)	(3.267790e-02 9.035276e-05 -8.213536e-01)	(1.732965e-04 1.777819e-06 7.264260e-05)	(1.626136e-02 -1.292132e-05 1.244320e-02)	(1.503044e-02 1.897087e-06 8.783939e-03)	(1.230917e-03 -1.481841e-05 3.659262e-03)	(2.686218e-03 -9.889904e-06 4.035176e-02)	(6.112364e-05 -2.067301e-06 3.861850e-02)	(2.625094e-03 -7.822603e-06 1.733261e-03)
0.685         	(3.285119e-02 9.213058e-05 -8.212810e-01)	(3.267790e-02 9.035276e-05 -8.213536e-01)	(1.732965e-04 1.777819e-06 7.264260e-05)	(1.626136e-02 -1.292132e-05 1.244320e-02)	(1.503044e-02 1.897087e-06 8.783939e-03)	(1.230917e-03 -1.481841e-05 3.659262e-03)	(2.686218e-03 -9.889904e-06 4.035176e-02)	(6.112364e-05 -2.067301e-06 3.861850e-02)	(2.625094e-03 -7.822603e-06 1.733261e-03)
0.69          	(3.435336e-02 -6.763887e-04 -8.213156e-01)	(3.417400e-02 -6.776088e-04 -8.213905e-01)	(1.793573e-04 1.220093e-06 7.493542e-05)	(1.705432e-02 -3.513653e-04 1.263864e-02)	(1.579449e-02 -3.458581e-04 8.743163e-03)	(1.259834e-03 -5.507236e-06 3.895474e-03)	(2.726594e-03 -3.533204e-06 4.036682e-02)	(6.358852e-05 9.094791e-07 3.861542e-02)	(2.663005e-03 -4.442683e-06 1.751399e-03)
0.69          	(3.435336e-02 -6.763887e-04 -8.213156e-01)	(3.417400e-02 -6.776088e-04 -8.213905e-01)	(1.793573e-04 1.220093e-06 7.493542e-05)	(1.705432e-02 -3.513653e-04 1.263864e-02)	(1.579449e-02 -3.458581e-04 8.743163e-03)	(1.259834e-03 -5.507236e-06 3.895474e-03)	(2.726594e-03 -3.533204e-06 4.036682e-02)	(6.358852e-05 9.094791e-07 3.861542e-02)	(2.663005e-03 -4.442683e-06 1.751399e-03)
0.695         	(3.593423e-02 -1.106675e-03 -8.213499e-01)	(3.574829e-02 -1.107073e-03 -8.214236e-01)	(1.859462e-04 3.982776e-07 7.369468e-05)	(1.779108e-02 -4.538140e-04 1.257435e-02)	(1.650132e-02 -4.484172e-04 8.853085e-03)	(1.289760e-03 -5.396805e-06 3.721267e-03)	(2.760455e-03 3.695636e-06 4.036896e-02)	(6.304108e-05 2.332395e-06 3.861165e-02)	(2.697414e-03 1.363241e-06 1.757319e-03)
0.695         	(3.593423e-02 -1.106675e-03 -8.213499e-01)	(3.574829e-02 -1.107073e-03 -8.214236e-01)	(1.859462e-04 3.982776e-07 7.369468e-05)	(1.779108e-02 -4.538140e-04 1.257435e-02)	(1.650132e-02 -4.484172e-04 8.853085e-03)	(1.289760e-03 -5.396805e-06 3.721267e-03)	(2.760455e-03 3.695636e-06 4.036896e-02)	(6.304108e-05 2.332395e-06 3.861165e-02)	(2.697414e-03 1.363241e-06 1.757319e-03)
0.7           	(3.762596e-02 -2.032783e-03 -8.213912e-01)	(3.743285e-02 -2.031831e-03 -8.214631e-01)	(1.931104e-04 -9.512269e-07 7.191367e-05)	(1.859752e-02 -9.322783e-04 1.250395e-02)	(1.728400e-02 -9.320524e-04 8.846242e-03)	(1.313519e-03 -2.258154e-07 3.657711e-03)	(2.792151e-03 3.476155e-06 4.036615e-02)	(6.268400e-05 7.147369e-08 3.861203e-02)	(2.729467e-03 3.404682e-06 1.754119e-03)
0.7           	(3.762596e-02 -2.032783e-03 -8.213912e-01)	(3.743285e-02 -2.031831e-03 -8.214631e-01)	(1.931104e-04 -9.512269e-07 7.191367e-05)	(1.859752e-02 -9.322783e-04 1.250395e-02)	(1.728400e-02 -9.320524e-04 8.846242e-03)	(1.313519e-03 -2.258154e-07 3.657711e-03)	(2.792151e-03 3.476155e-06 4.036615e-02)	(6.268400e-05 7.147369e-08 3.861203e-02)	(2.729467e-03 3.404682e-06 1.754119e-03)
0.705         	(3.975598e-02 -1.956109e-03 -8.214292e-01)	(3.955486e-02 -1.953999e-03 -8.215016e-01)	(2.011242e-04 -2.110542e-06 7.241948e-05)	(1.949313e-02 -9.441763e-04 1.259401e-02)	(1.815479e-02 -9.247353e-04 8.849686e-03)	(1.338345e-03 -1.944102e-05 3.744320e-03)	(2.824402e-03 2.328355e-06 4.037057e-02)	(6.309234e-05 -7.465043e-07 3.861329e-02)	(2.761310e-03 3.074859e-06 1.757272e-03)
0.705         	(3.975598e-02 -1.956109e-03 -8.214292e-01)	(3.955486e-02 -1.953999e-03 -8.215016e-01)	(2.011242e-04 -2.110542e-06 7.241948e-05)	(1.949313e-02 -9.441763e-04 1.259401e-02)	(1.815479e-02 -9.247353e-04 8.849686e-03)	(1.338345e-03 -1.944102e-05 3.744320e-03)	(2.824402e-03 2.328355e-06 4.037057e-02)	(6.309234e-05 -7.465043e-07 3.861329e-02)	(2.761310e-03 3.074859e-06 1.757272e-03)
0.71          	(4.078024e-02 -1.082377e-03 -8.214668e-01)	(4.057111e-02 -1.079730e-03 -8.215413e-01)	(2.091299e-04 -2.646752e-06 7.450862e-05)	(2.017942e-02 -2.819938e-04 1.286101e-02)	(1.881170e-02 -2.681254e-04 8.816245e-03)	(1.367728e-03 -1.386840e-05 4.044770e-03)	(2.860725e-03 9.265421e-06 4.037108e-02)	(6.481251e-05 2.600268e-06 3.861152e-02)	(2.795912e-03 6.665153e-06 1.759561e-03)
0.71          	(4.078024e-02 -1.082377e-03 -8.214668e-01)	(4.057111e-02 -1.079730e-03 -8.215413e-01)	(2.091299e-04 -2.646752e-06 7.450862e-05)	(2.017942e-02 -2.819938e-04 1.286101e-02)	(1.881170e-02 -2.681254e-04 8.816245e-03)	(1.367728e-03 -1.386840e-05 4.044770e-03)	(2.860725e-03 9.265421e-06 4.037108e-02)	(6.481251e-05 2.600268e-06 3.861152e-02)	(2.795912e-03 6.665153e-06 1.759561e-03)
0.715         	(4.152040e-02 2.798765e-04 -8.215057e-01)	(4.130348e-02 2.821784e-04 -8.215804e-01)	(2.169135e-04 -2.301918e-06 7.465998e-05)	(2.073117e-02 1.259496e-04 1.272291e-02)	(1.934226e-02 1.247653e-04 8.907338e-03)	(1.388914e-03 1.184254e-06 3.815569e-03)	(2.896251e-03 7.497151e-06 4.036039e-02)	(6.553640e-05 8.318290e-07 3.860922e-02)	(2.830715e-03 6.665322e-06 1.751171e-03)
0.715         	(4.152040e-02 2.798765e-04 -8.215057e-01)	(4.130348e-02 2.821784e-04 -8.215804e-01)	(2.169135e-04 -2.301918e-06 7.465998e-05)	(2.073117e-02 1.259496e-04 1.272291e-02)	(1.934226e-02 1.247653e-04 8.907338e-03)	(1.388914e-03 1.184254e-06 3.815569e-03)	(2.896251e-03 7.497151e-06 4.036039e-02)	(6.553640e-05 8.318290e-07 3.860922e-02)	(2.830715e-03 6.665322e-06 1.751171e-03)
0.72          	(4.214563e-02 1.086087e-03 -8.215499e-01)	(4.192125e-02 1.087489e-03 -8.216220e-01)	(2.243768e-04 -1.402462e-06 7.217719e-05)	(2.125049e-02 2.414511e-04 1.269990e-02)	(1.983888e-02 2.418441e-04 8.907060e-03)	(1.411609e-03 -3.929529e-07 3.792839e-03)	(2.927477e-03 1.838893e-06 4.035385e-02)	(6.477957e-05 -1.297425e-06 3.860824e-02)	(2.862697e-03 3.136318e-06 1.745613e-03)
0.72          	(4.214563e-02 1.086087e-03 -8.215499e-01)	(4.192125e-02 1.087489e-03 -8.216220e-01)	(2.243768e-04 -1.402462e-06 7.217719e-05)	(2.125049e-02 2.414511e-04 1.269990e-02)	(1.983888e-02 2.418441e-04 8.907060e-03)	(1.411609e-03 -3.929529e-07 3.792839e-03)	(2.927477e-03 1.838893e-06 4.035385e-02)	(6.477957e-05 -1.297425e-06 3.860824e-02)	(2.862697e-03 3.136318e-06 1.745613e-03)
0.725         	(4.290391e-02 1.720143e-03 -8.215954e-01)	(4.267223e-02 1.720300e-03 -8.216669e-01)	(2.316870e-04 -1.561305e-07 7.152739e-05)	(2.174646e-02 3.909057e-04 1.284217e-02)	(2.031225e-02 4.142218e-04 8.912151e-03)	(1.434210e-03 -2.331610e-05 3.930022e-03)	(2.963293e-03 -4.124501e-06 4.036291e-02)	(6.605163e-05 -2.232599e-06 3.860756e-02)	(2.897242e-03 -1.891902e-06 1.755353e-03)
0.725         	(4.290391e-02 1.720143e-03 -8.215954e-01)	(4.267223e-02 1.720300e-03 -8.216669e-01)	(2.316870e-04 -1.561305e-07 7.152739e-05)	(2.174646e-02 3.909057e-04 1.284217e-02)	(2.031225e-02 4.142218e-04 8.912151e-03)	(1.434210e-03 -2.331610e-05 3.930022e-03)	(2.963293e-03 -4.124501e-06 4.036291e-02)	(6.605163e-05 -2.232599e-06 3.860756e-02)	(2.897242e-03 -1.891902e-06 1.755353e-03)
0.73          	(4.406371e-02 1.890286e-03 -8.216356e-01)	(4.382462e-02 1.889220e-03 -8.217107e-01)	(2.390929e-04 1.066417e-06 7.512320e-05)	(2.235096e-02 7.828506e-04 1.311300e-02)	(2.089090e-02 7.959722e-04 8.886663e-03)	(1.460063e-03 -1.312156e-05 4.226335e-03)	(3.002308e-03 6.084095e-07 4.040095e-02)	(6.753869e-05 1.561208e-06 3.860981e-02)	(2.934769e-03 -9.527981e-07 1.791140e-03)
0.73          	(4.406371e-02 1.890286e-03 -8.216356e-01)	(4.382462e-02 1.889220e-03 -8.217107e-01)	(2.390929e-04 1.066417e-06 7.512320e-05)	(2.235096e-02 7.828506e-04 1.311300e-02)	(2.089090e-02 7.959722e-04 8.886663e-03)	(1.460063e-03 -1.312156e-05 4.226335e-03)	(3.002308e-03 6.084095e-07 4.040095e-02)	(6.753869e-05 1.561208e-06 3.860981e-02)	(2.934769e-03 -9.527981e-07 1.791140e-03)
0.735         	(4.510854e-02 1.536304e-03 -8.216733e-01)	(4.486199e-02 1.534439e-03 -8.217522e-01)	(2.465524e-04 1.865282e-06 7.882912e-05)	(2.286369e-02 7.707939e-04 1.297192e-02)	(2.138126e-02 7.799257e-04 8.971615e-03)	(1.482422e-03 -9.131781e-06 4.000304e-03)	(3.038776e-03 -3.079577e-06 4.045587e-02)	(6.760885e-05 -4.963965e-07 3.861105e-02)	(2.971167e-03 -2.583180e-06 1.844818e-03)
0.735         	(4.510854e-02 1.536304e-03 -8.216733e-01)	(4.486199e-02 1.534439e-03 -8.217522e-01)	(2.465524e-04 1.865282e-06 7.882912e-05)	(2.286369e-02 7.707939e-04 1.297192e-02)	(2.138126e-02 7.799257e-04 8.971615e-03)	(1.482422e-03 -9.131781e-06 4.000304e-03)	(3.038776e-03 -3.079577e-06 4.045587e-02)	(6.760885e-05 -4.963965e-07 3.861105e-02)	(2.971167e-03 -2.583180e-06 1.844818e-03)
0.74          	(4.692866e-02 6.199439e-05 -8.217230e-01)	(4.667409e-02 6.020751e-05 -8.218012e-01)	(2.545646e-04 1.786878e-06 7.829035e-05)	(2.380532e-02 -6.253749e-05 1.294953e-02)	(2.228748e-02 -5.766725e-05 8.975162e-03)	(1.517845e-03 -4.870244e-06 3.974366e-03)	(3.078364e-03 -4.274873e-06 4.052055e-02)	(6.918209e-05 -6.866662e-07 3.860931e-02)	(3.009182e-03 -3.588207e-06 1.911239e-03)
0.74          	(4.692866e-02 6.199439e-05 -8.217230e-01)	(4.667409e-02 6.020751e-05 -8.218012e-01)	(2.545646e-04 1.786878e-06 7.829035e-05)	(2.380532e-02 -6.253749e-05 1.294953e-02)	(2.228748e-02 -5.766725e-05 8.975162e-03)	(1.517845e-03 -4.870244e-06 3.974366e-03)	(3.078364e-03 -4.274873e-06 4.052055e-02)	(6.918209e-05 -6.866662e-07 3.860931e-02)	(3.009182e-03 -3.588207e-06 1.911239e-03)
0.745         	(4.853615e-02 -9.231869e-04 -8.217744e-01)	(4.827324e-02 -9.243185e-04 -8.218513e-01)	(2.629126e-04 1.131542e-06 7.691324e-05)	(2.482542e-02 -4.051654e-04 1.308308e-02)	(2.328471e-02 -3.889335e-04 8.985884e-03)	(1.540712e-03 -1.623197e-05 4.097193e-03)	(3.109158e-03 -4.628780e-06 4.060068e-02)	(6.780369e-05 -7.973672e-07 3.860865e-02)	(3.041355e-03 -3.831413e-06 1.992038e-03)
0.745         	(4.853615e-02 -9.231869e-04 -8.217744e-01)	(4.827324e-02 -9.243185e-04 -8.218513e-01)	(2.629126e-04 1.131542e-06 7.691324e-05)	(2.482542e-02 -4.051654e-04 1.308308e-02)	(2.328471e-02 -3.889335e-04 8.985884e-03)	(1.540712e-03 -1.623197e-05 4.097193e-03)	(3.109158e-03 -4.628780e-06 4.060068e-02)	(6.780369e-05 -7.973672e-07 3.860865e-02)	(3.041355e-03 -3.831413e-06 1.992038e-03)
0.75          	(5.024108e-02 -1.028164e-03 -8.218199e-01)	(4.996937e-02 -1.028532e-03 -8.219000e-01)	(2.717103e-04 3.675833e-07 8.013183e-05)	(2.568585e-02 -2.460756e-04 1.333856e-02)	(2.411294e-02 -2.397853e-04 8.962889e-03)	(1.572909e-03 -6.290248e-06 4.375675e-03)	(3.146123e-03 5.257078e-06 4.068929e-02)	(6.987086e-05 2.975347e-06 3.861084e-02)	(3.076252e-03 2.281731e-06 2.078449e-03)
0.75          	(5.024108e-02 -1.028164e-03 -8.218199e-01)	(4.996937e-02 -1.028532e-03 -8.219000e-01)	(2.717103e-04 3.675833e-07 8.013183e-05)	(2.568585e-02 -2.460756e-04 1.333856e-02)	(2.411294e-02 -2.397853e-04 8.962889e-03)	(1.572909e-03 -6.290248e-06 4.375675e-03)	(3.146123e-03 5.257078e-06 4.068929e-02)	(6.987086e-05 2.975347e-06 3.861084e-02)	(3.076252e-03 2.281731e-06 2.078449e-03)
0.755         	(5.180342e-02 -1.218645e-03 -8.218570e-01)	(5.152256e-02 -1.218024e-03 -8.219436e-01)	(2.808645e-04 -6.210576e-07 8.659373e-05)	(2.648160e-02 -2.056195e-04 1.325913e-02)	(2.488512e-02 -2.108909e-04 9.046589e-03)	(1.596477e-03 5.271335e-06 4.212536e-03)	(3.179519e-03 6.545457e-06 4.079013e-02)	(6.988242e-05 1.184195e-06 3.861104e-02)	(3.109637e-03 5.361261e-06 2.179089e-03)
0.755         	(5.180342e-02 -1.218645e-03 -8.218570e-01)	(5.152256e-02 -1.218024e-03 -8.219436e-01)	(2.808645e-04 -6.210576e-07 8.659373e-05)	(2.648160e-02 -2.056195e-04 1.325913e-02)	(2.488512e-02 -2.108909e-04 9.046589e-03)	(1.596477e-03 5.271335e-06 4.212536e-03)	(3.179519e-03 6.545457e-06 4.079013e-02)	(6.988242e-05 1.184195e-06 3.861104e-02)	(3.109637e-03 5.361261e-06 2.179089e-03)
