# Moment 
# CofR : 1.500000e+00 1.187560e-10 2.250000e-01
#
# Time total_x total_y total_z pressure_x pressure_y pressure_z viscous_x viscous_y viscous_z
4.725 3.575132e-03 -1.670529e-01 -2.956658e-05 3.491457e-03 -1.732798e-01 4.003799e-05 8.367539e-05 6.226823e-03 -6.960457e-05
4.725 3.575132e-03 -1.670529e-01 -2.956658e-05 3.491457e-03 -1.732798e-01 4.003799e-05 8.367539e-05 6.226823e-03 -6.960457e-05
4.73 3.061637e-03 -1.988151e-01 -1.698225e-05 2.991406e-03 -2.050612e-01 5.302336e-05 7.023130e-05 6.246079e-03 -7.000560e-05
4.73 3.061637e-03 -1.988151e-01 -1.698225e-05 2.991406e-03 -2.050612e-01 5.302336e-05 7.023130e-05 6.246079e-03 -7.000560e-05
4.735 5.721273e-03 -1.930519e-01 -1.148911e-05 5.668376e-03 -1.992922e-01 5.800137e-05 5.289738e-05 6.240365e-03 -6.949048e-05
4.735 5.721273e-03 -1.930519e-01 -1.148911e-05 5.668376e-03 -1.992922e-01 5.800137e-05 5.289738e-05 6.240365e-03 -6.949048e-05
4.74 2.967821e-03 -1.676587e-01 -3.557617e-05 2.931690e-03 -1.738789e-01 3.385035e-05 3.613180e-05 6.220280e-03 -6.942651e-05
4.74 2.967821e-03 -1.676587e-01 -3.557617e-05 2.931690e-03 -1.738789e-01 3.385035e-05 3.613180e-05 6.220280e-03 -6.942651e-05
4.745 -7.408575e-03 -1.838054e-01 -6.454890e-05 -7.413072e-03 -1.900300e-01 2.385557e-06 4.496504e-06 6.224538e-03 -6.693445e-05
4.745 -7.408575e-03 -1.838054e-01 -6.454890e-05 -7.413072e-03 -1.900300e-01 2.385557e-06 4.496504e-06 6.224538e-03 -6.693445e-05
4.75 -8.328873e-03 -1.873098e-01 -6.446264e-05 -8.290118e-03 -1.935342e-01 5.321895e-07 -3.875422e-05 6.224357e-03 -6.499482e-05
4.75 -8.328873e-03 -1.873098e-01 -6.446264e-05 -8.290118e-03 -1.935342e-01 5.321895e-07 -3.875422e-05 6.224357e-03 -6.499482e-05
4.755 -8.888173e-03 -1.649114e-01 -9.100666e-05 -8.811072e-03 -1.710967e-01 -2.660986e-05 -7.710103e-05 6.185298e-03 -6.439680e-05
4.755 -8.888173e-03 -1.649114e-01 -9.100666e-05 -8.811072e-03 -1.710967e-01 -2.660986e-05 -7.710103e-05 6.185298e-03 -6.439680e-05
4.76 -9.607193e-03 -1.816867e-01 -9.400658e-05 -9.500251e-03 -1.878428e-01 -3.038228e-05 -1.069418e-04 6.156050e-03 -6.362430e-05
4.76 -9.607193e-03 -1.816867e-01 -9.400658e-05 -9.500251e-03 -1.878428e-01 -3.038228e-05 -1.069418e-04 6.156050e-03 -6.362430e-05
4.765 -8.625922e-03 -2.017739e-01 -6.794368e-05 -8.485591e-03 -2.078844e-01 -3.903087e-06 -1.403305e-04 6.110469e-03 -6.404059e-05
4.765 -8.625922e-03 -2.017739e-01 -6.794368e-05 -8.485591e-03 -2.078844e-01 -3.903087e-06 -1.403305e-04 6.110469e-03 -6.404059e-05
4.77 -5.219691e-03 -1.912561e-01 -3.559855e-05 -5.055513e-03 -1.972436e-01 2.889612e-05 -1.641781e-04 5.987493e-03 -6.449466e-05
4.77 -5.219691e-03 -1.912561e-01 -3.559855e-05 -5.055513e-03 -1.972436e-01 2.889612e-05 -1.641781e-04 5.987493e-03 -6.449466e-05
4.775 -4.072074e-03 -2.071169e-01 -3.868780e-05 -3.896358e-03 -2.129523e-01 2.516880e-05 -1.757161e-04 5.835414e-03 -6.385660e-05
4.78 2.428302e-02 -2.684327e-01 3.134973e-04 2.440491e-02 -2.744704e-01 3.771997e-04 -1.218922e-04 6.037784e-03 -6.370236e-05
4.78 2.428302e-02 -2.684327e-01 3.134973e-04 2.440491e-02 -2.744704e-01 3.771997e-04 -1.218922e-04 6.037784e-03 -6.370236e-05
4.78 2.428302e-02 -2.684327e-01 3.134973e-04 2.440491e-02 -2.744704e-01 3.771997e-04 -1.218922e-04 6.037784e-03 -6.370236e-05
4.78 2.428302e-02 -2.684327e-01 3.134973e-04 2.440491e-02 -2.744704e-01 3.771997e-04 -1.218922e-04 6.037784e-03 -6.370236e-05
4.785 -2.620600e-02 -1.484318e-01 -5.929897e-04 -2.596005e-02 -1.535831e-01 -5.270508e-04 -2.459438e-04 5.151352e-03 -6.593886e-05
4.785 -2.620600e-02 -1.484318e-01 -5.929897e-04 -2.596005e-02 -1.535831e-01 -5.270508e-04 -2.459438e-04 5.151352e-03 -6.593886e-05
4.79 2.007327e-02 -2.575379e-01 3.314652e-04 2.026554e-02 -2.629062e-01 3.902466e-04 -1.922695e-04 5.368268e-03 -5.878133e-05
4.79 2.007327e-02 -2.575379e-01 3.314652e-04 2.026554e-02 -2.629062e-01 3.902466e-04 -1.922695e-04 5.368268e-03 -5.878133e-05
4.795 -1.182029e-03 -2.328242e-01 -7.645592e-05 -9.885491e-04 -2.380754e-01 -9.915379e-06 -1.934796e-04 5.251237e-03 -6.654055e-05
4.795 -1.182029e-03 -2.328242e-01 -7.645592e-05 -9.885491e-04 -2.380754e-01 -9.915379e-06 -1.934796e-04 5.251237e-03 -6.654055e-05
4.8 -4.356019e-04 -2.031632e-01 -1.209944e-04 -2.339712e-04 -2.083149e-01 -5.969995e-05 -2.016308e-04 5.151626e-03 -6.129449e-05
4.8 -4.356019e-04 -2.031632e-01 -1.209944e-04 -2.339712e-04 -2.083149e-01 -5.969995e-05 -2.016308e-04 5.151626e-03 -6.129449e-05
4.805 -8.374605e-03 -1.759625e-01 -1.252191e-04 -8.158414e-03 -1.810355e-01 -6.715299e-05 -2.161911e-04 5.073038e-03 -5.806607e-05
4.805 -8.374605e-03 -1.759625e-01 -1.252191e-04 -8.158414e-03 -1.810355e-01 -6.715299e-05 -2.161911e-04 5.073038e-03 -5.806607e-05
4.81 -8.227853e-03 -1.981915e-01 -1.408747e-04 -8.003237e-03 -2.032292e-01 -8.159210e-05 -2.246152e-04 5.037738e-03 -5.928261e-05
4.81 -8.227853e-03 -1.981915e-01 -1.408747e-04 -8.003237e-03 -2.032292e-01 -8.159210e-05 -2.246152e-04 5.037738e-03 -5.928261e-05
4.815 1.808365e-03 -2.060966e-01 -1.191940e-04 2.034234e-03 -2.110961e-01 -6.290701e-05 -2.258697e-04 4.999502e-03 -5.628702e-05
4.815 1.808365e-03 -2.060966e-01 -1.191940e-04 2.034234e-03 -2.110961e-01 -6.290701e-05 -2.258697e-04 4.999502e-03 -5.628702e-05
4.82 4.372036e-03 -1.835379e-01 -9.899804e-05 4.588867e-03 -1.884920e-01 -4.232867e-05 -2.168317e-04 4.954145e-03 -5.666937e-05
4.82 4.372036e-03 -1.835379e-01 -9.899804e-05 4.588867e-03 -1.884920e-01 -4.232867e-05 -2.168317e-04 4.954145e-03 -5.666937e-05
4.825 6.780918e-03 -1.988303e-01 -7.213233e-05 6.974071e-03 -2.037745e-01 -1.447563e-05 -1.931534e-04 4.944205e-03 -5.765670e-05
4.825 6.780918e-03 -1.988303e-01 -7.213233e-05 6.974071e-03 -2.037745e-01 -1.447563e-05 -1.931534e-04 4.944205e-03 -5.765670e-05
4.83 1.150177e-02 -2.188196e-01 -4.538341e-05 1.167731e-02 -2.237413e-01 1.350843e-05 -1.755425e-04 4.921782e-03 -5.889184e-05
4.83 1.150177e-02 -2.188196e-01 -4.538341e-05 1.167731e-02 -2.237413e-01 1.350843e-05 -1.755425e-04 4.921782e-03 -5.889184e-05
4.835 1.267887e-02 -1.924450e-01 -6.563629e-05 1.283804e-02 -1.973300e-01 -6.434562e-06 -1.591762e-04 4.885028e-03 -5.920173e-05
4.835 1.267887e-02 -1.924450e-01 -6.563629e-05 1.283804e-02 -1.973300e-01 -6.434562e-06 -1.591762e-04 4.885028e-03 -5.920173e-05
4.84 1.110379e-02 -1.944602e-01 -8.582403e-05 1.123976e-02 -1.993563e-01 -2.786086e-05 -1.359668e-04 4.896031e-03 -5.796317e-05
4.84 1.110379e-02 -1.944602e-01 -8.582403e-05 1.123976e-02 -1.993563e-01 -2.786086e-05 -1.359668e-04 4.896031e-03 -5.796317e-05
4.845 7.686697e-03 -2.019413e-01 -1.032364e-04 7.822126e-03 -2.069165e-01 -4.734519e-05 -1.354294e-04 4.975134e-03 -5.589118e-05
4.845 7.686697e-03 -2.019413e-01 -1.032364e-04 7.822126e-03 -2.069165e-01 -4.734519e-05 -1.354294e-04 4.975134e-03 -5.589118e-05
4.85 3.652252e-03 -1.740758e-01 -1.064087e-04 3.795342e-03 -1.791243e-01 -5.435972e-05 -1.430899e-04 5.048456e-03 -5.204898e-05
4.855 -2.686211e-02 -1.228937e-01 -3.694021e-04 -2.658973e-02 -1.292626e-01 -3.254193e-04 -2.723769e-04 6.368872e-03 -4.398277e-05
4.855 -2.686211e-02 -1.228937e-01 -3.694021e-04 -2.658973e-02 -1.292626e-01 -3.254193e-04 -2.723769e-04 6.368872e-03 -4.398277e-05
4.855 -2.686211e-02 -1.228937e-01 -3.694021e-04 -2.658973e-02 -1.292626e-01 -3.254193e-04 -2.723769e-04 6.368872e-03 -4.398277e-05
4.86 3.383451e-02 -2.575750e-01 3.373681e-04 3.386204e-02 -2.615384e-01 3.789318e-04 -2.752458e-05 3.963405e-03 -4.156376e-05
4.86 3.383451e-02 -2.575750e-01 3.373681e-04 3.386204e-02 -2.615384e-01 3.789318e-04 -2.752458e-05 3.963405e-03 -4.156376e-05
4.865 -2.634016e-02 -1.129832e-01 -3.911119e-04 -2.615943e-02 -1.184348e-01 -3.566274e-04 -1.807344e-04 5.451660e-03 -3.448449e-05
4.865 -2.634016e-02 -1.129832e-01 -3.911119e-04 -2.615943e-02 -1.184348e-01 -3.566274e-04 -1.807344e-04 5.451660e-03 -3.448449e-05
4.87 -2.704167e-03 -1.578256e-01 -3.674822e-05 -2.504741e-03 -1.633633e-01 -1.242346e-05 -1.994267e-04 5.537639e-03 -2.432476e-05
4.87 -2.704167e-03 -1.578256e-01 -3.674822e-05 -2.504741e-03 -1.633633e-01 -1.242346e-05 -1.994267e-04 5.537639e-03 -2.432476e-05
4.875 2.117813e-03 -1.952717e-01 -2.330950e-05 2.335660e-03 -2.008968e-01 5.064682e-06 -2.178472e-04 5.625103e-03 -2.837418e-05
4.875 2.117813e-03 -1.952717e-01 -2.330950e-05 2.335660e-03 -2.008968e-01 5.064682e-06 -2.178472e-04 5.625103e-03 -2.837418e-05
4.88 9.462758e-03 -1.920581e-01 -1.239024e-05 9.690720e-03 -1.977392e-01 1.331098e-05 -2.279623e-04 5.681137e-03 -2.570123e-05
4.88 9.462758e-03 -1.920581e-01 -1.239024e-05 9.690720e-03 -1.977392e-01 1.331098e-05 -2.279623e-04 5.681137e-03 -2.570123e-05
4.885 4.542092e-03 -1.732814e-01 7.661025e-06 4.782978e-03 -1.789755e-01 3.083001e-05 -2.408863e-04 5.694160e-03 -2.316899e-05
4.885 4.542092e-03 -1.732814e-01 7.661025e-06 4.782978e-03 -1.789755e-01 3.083001e-05 -2.408863e-04 5.694160e-03 -2.316899e-05
4.89 -4.438221e-03 -1.989415e-01 6.212484e-06 -4.166594e-03 -2.046613e-01 3.110893e-05 -2.716275e-04 5.719885e-03 -2.489644e-05
4.89 -4.438221e-03 -1.989415e-01 6.212484e-06 -4.166594e-03 -2.046613e-01 3.110893e-05 -2.716275e-04 5.719885e-03 -2.489644e-05
4.895 2.524923e-03 -2.106147e-01 1.024914e-06 2.822756e-03 -2.163479e-01 2.462406e-05 -2.978330e-04 5.733221e-03 -2.359915e-05
4.895 2.524923e-03 -2.106147e-01 1.024914e-06 2.822756e-03 -2.163479e-01 2.462406e-05 -2.978330e-04 5.733221e-03 -2.359915e-05
4.9 -3.562166e-03 -1.859821e-01 -5.082241e-05 -3.225885e-03 -1.916987e-01 -2.578136e-05 -3.362802e-04 5.716665e-03 -2.504105e-05
4.9 -3.562166e-03 -1.859821e-01 -5.082241e-05 -3.225885e-03 -1.916987e-01 -2.578136e-05 -3.362802e-04 5.716665e-03 -2.504105e-05
4.905 -1.209570e-02 -1.896260e-01 -6.038102e-05 -1.171602e-02 -1.953597e-01 -3.689841e-05 -3.796759e-04 5.733661e-03 -2.348261e-05
4.905 -1.209570e-02 -1.896260e-01 -6.038102e-05 -1.171602e-02 -1.953597e-01 -3.689841e-05 -3.796759e-04 5.733661e-03 -2.348261e-05
4.91 -1.344343e-02 -2.026836e-01 -8.507930e-05 -1.302177e-02 -2.084302e-01 -6.046974e-05 -4.216637e-04 5.746638e-03 -2.460957e-05
4.91 -1.344343e-02 -2.026836e-01 -8.507930e-05 -1.302177e-02 -2.084302e-01 -6.046974e-05 -4.216637e-04 5.746638e-03 -2.460957e-05
4.915 -1.374198e-02 -1.887534e-01 -7.838698e-05 -1.327915e-02 -1.944560e-01 -5.012399e-05 -4.628324e-04 5.702611e-03 -2.826298e-05
4.915 -1.374198e-02 -1.887534e-01 -7.838698e-05 -1.327915e-02 -1.944560e-01 -5.012399e-05 -4.628324e-04 5.702611e-03 -2.826298e-05
4.92 -1.119840e-02 -1.958227e-01 -6.391628e-05 -1.071537e-02 -2.014742e-01 -3.603757e-05 -4.830313e-04 5.651483e-03 -2.787871e-05
4.92 -1.119840e-02 -1.958227e-01 -6.391628e-05 -1.071537e-02 -2.014742e-01 -3.603757e-05 -4.830313e-04 5.651483e-03 -2.787871e-05
4.925 -3.744769e-03 -2.222268e-01 -2.639021e-05 -3.247914e-03 -2.278278e-01 4.452703e-06 -4.968548e-04 5.600981e-03 -3.084291e-05
4.925 -3.744769e-03 -2.222268e-01 -2.639021e-05 -3.247914e-03 -2.278278e-01 4.452703e-06 -4.968548e-04 5.600981e-03 -3.084291e-05
4.93 2.214943e-04 -2.167708e-01 -8.271174e-06 7.328484e-04 -2.222698e-01 2.556326e-05 -5.113542e-04 5.499076e-03 -3.383443e-05
4.93 2.214943e-04 -2.167708e-01 -8.271174e-06 7.328484e-04 -2.222698e-01 2.556326e-05 -5.113542e-04 5.499076e-03 -3.383443e-05
4.935 2.454868e-03 -2.198335e-01 -1.237703e-05 2.966733e-03 -2.251873e-01 2.512108e-05 -5.118653e-04 5.353832e-03 -3.749810e-05
4.94 2.455357e-02 -2.621090e-01 3.774137e-04 2.494436e-02 -2.681538e-01 4.177161e-04 -3.907907e-04 6.044759e-03 -4.030245e-05
4.94 2.455357e-02 -2.621090e-01 3.774137e-04 2.494436e-02 -2.681538e-01 4.177161e-04 -3.907907e-04 6.044759e-03 -4.030245e-05
4.94 2.455357e-02 -2.621090e-01 3.774137e-04 2.494436e-02 -2.681538e-01 4.177161e-04 -3.907907e-04 6.044759e-03 -4.030245e-05
4.945 -2.765361e-02 -1.972792e-01 -7.287759e-04 -2.702534e-02 -2.014927e-01 -6.898200e-04 -6.282699e-04 4.213471e-03 -3.895591e-05
4.945 -2.765361e-02 -1.972792e-01 -7.287759e-04 -2.702534e-02 -2.014927e-01 -6.898200e-04 -6.282699e-04 4.213471e-03 -3.895591e-05
4.95 2.075935e-02 -2.366085e-01 3.603387e-04 2.126426e-02 -2.416193e-01 3.900984e-04 -5.049113e-04 5.010815e-03 -2.975965e-05
4.95 2.075935e-02 -2.366085e-01 3.603387e-04 2.126426e-02 -2.416193e-01 3.900984e-04 -5.049113e-04 5.010815e-03 -2.975965e-05
4.955 -3.012214e-03 -2.412792e-01 -1.031853e-04 -2.500399e-03 -2.462041e-01 -7.020193e-05 -5.118145e-04 4.924945e-03 -3.298342e-05
4.955 -3.012214e-03 -2.412792e-01 -1.031853e-04 -2.500399e-03 -2.462041e-01 -7.020193e-05 -5.118145e-04 4.924945e-03 -3.298342e-05
4.96 -2.053599e-03 -2.304782e-01 -1.430222e-04 -1.528651e-03 -2.353496e-01 -1.300632e-04 -5.249482e-04 4.871450e-03 -1.295903e-05
4.96 -2.053599e-03 -2.304782e-01 -1.430222e-04 -1.528651e-03 -2.353496e-01 -1.300632e-04 -5.249482e-04 4.871450e-03 -1.295903e-05
4.965 -3.501993e-03 -1.941602e-01 -1.210371e-04 -2.975371e-03 -1.989909e-01 -1.139773e-04 -5.266226e-04 4.830672e-03 -7.059812e-06
4.965 -3.501993e-03 -1.941602e-01 -1.210371e-04 -2.975371e-03 -1.989909e-01 -1.139773e-04 -5.266226e-04 4.830672e-03 -7.059812e-06
4.97 -7.451987e-03 -2.060745e-01 -1.153038e-04 -6.929664e-03 -2.108979e-01 -1.178031e-04 -5.223228e-04 4.823412e-03 2.499293e-06
4.97 -7.451987e-03 -2.060745e-01 -1.153038e-04 -6.929664e-03 -2.108979e-01 -1.178031e-04 -5.223228e-04 4.823412e-03 2.499293e-06
4.975 -5.252266e-04 -2.200015e-01 -7.703204e-05 -1.423125e-05 -2.248359e-01 -9.086204e-05 -5.109953e-04 4.834422e-03 1.383000e-05
4.975 -5.252266e-04 -2.200015e-01 -7.703204e-05 -1.423125e-05 -2.248359e-01 -9.086204e-05 -5.109953e-04 4.834422e-03 1.383000e-05
4.98 8.950615e-03 -2.027465e-01 -1.847110e-05 9.436363e-03 -2.075815e-01 -4.009671e-05 -4.857475e-04 4.834968e-03 2.162561e-05
4.98 8.950615e-03 -2.027465e-01 -1.847110e-05 9.436363e-03 -2.075815e-01 -4.009671e-05 -4.857475e-04 4.834968e-03 2.162561e-05
4.985 1.093791e-02 -2.085745e-01 1.858354e-05 1.139320e-02 -2.134442e-01 -1.131342e-05 -4.552850e-04 4.869666e-03 2.989696e-05
4.985 1.093791e-02 -2.085745e-01 1.858354e-05 1.139320e-02 -2.134442e-01 -1.131342e-05 -4.552850e-04 4.869666e-03 2.989696e-05
4.99 1.709805e-02 -2.255194e-01 4.613568e-05 1.752477e-02 -2.304481e-01 4.704965e-06 -4.267186e-04 4.928776e-03 4.143072e-05
4.99 1.709805e-02 -2.255194e-01 4.613568e-05 1.752477e-02 -2.304481e-01 4.704965e-06 -4.267186e-04 4.928776e-03 4.143072e-05
4.995 1.650292e-02 -2.053264e-01 4.354780e-05 1.689651e-02 -2.102842e-01 -7.719559e-06 -3.935819e-04 4.957814e-03 5.126736e-05
4.995 1.650292e-02 -2.053264e-01 4.354780e-05 1.689651e-02 -2.102842e-01 -7.719559e-06 -3.935819e-04 4.957814e-03 5.126736e-05
5 6.412633e-03 -1.952588e-01 2.966890e-05 6.779736e-03 -2.002641e-01 -3.786345e-05 -3.671035e-04 5.005337e-03 6.753235e-05
5 6.412633e-03 -1.952588e-01 2.966890e-05 6.779736e-03 -2.002641e-01 -3.786345e-05 -3.671035e-04 5.005337e-03 6.753235e-05
5.005 1.849371e-03 -2.047374e-01 3.109450e-05 2.198667e-03 -2.098649e-01 -4.787061e-05 -3.492959e-04 5.127486e-03 7.896512e-05
5.005 1.849371e-03 -2.047374e-01 3.109450e-05 2.198667e-03 -2.098649e-01 -4.787061e-05 -3.492959e-04 5.127486e-03 7.896512e-05
5.01 1.238825e-03 -1.901335e-01 4.954454e-05 1.585493e-03 -1.953825e-01 -4.440099e-05 -3.466683e-04 5.248922e-03 9.394553e-05
5.015 -3.398280e-02 -1.564178e-01 -3.234741e-04 -3.348014e-02 -1.626949e-01 -4.315668e-04 -5.026540e-04 6.277044e-03 1.080927e-04
5.015 -3.398280e-02 -1.564178e-01 -3.234741e-04 -3.348014e-02 -1.626949e-01 -4.315668e-04 -5.026540e-04 6.277044e-03 1.080927e-04
5.015 -3.398280e-02 -1.564178e-01 -3.234741e-04 -3.348014e-02 -1.626949e-01 -4.315668e-04 -5.026540e-04 6.277044e-03 1.080927e-04
5.02 4.471282e-02 -2.399218e-01 7.326566e-04 4.491043e-02 -2.444540e-01 6.161573e-04 -1.976078e-04 4.532200e-03 1.164993e-04
5.02 4.471282e-02 -2.399218e-01 7.326566e-04 4.491043e-02 -2.444540e-01 6.161573e-04 -1.976078e-04 4.532200e-03 1.164993e-04
5.025 -3.251685e-02 -1.601427e-01 -3.051274e-04 -3.214604e-02 -1.658283e-01 -4.311350e-04 -3.708096e-04 5.685514e-03 1.260075e-04
5.025 -3.251685e-02 -1.601427e-01 -3.051274e-04 -3.214604e-02 -1.658283e-01 -4.311350e-04 -3.708096e-04 5.685514e-03 1.260075e-04
5.03 -6.236367e-03 -1.656069e-01 1.358562e-04 -5.859423e-03 -1.713878e-01 -4.681002e-06 -3.769442e-04 5.780910e-03 1.405372e-04
5.03 -6.236367e-03 -1.656069e-01 1.358562e-04 -5.859423e-03 -1.713878e-01 -4.681002e-06 -3.769442e-04 5.780910e-03 1.405372e-04
5.035 -1.295609e-03 -1.955813e-01 1.811519e-04 -9.296061e-04 -2.014620e-01 4.453084e-05 -3.660029e-04 5.880762e-03 1.366211e-04
5.035 -1.295609e-03 -1.955813e-01 1.811519e-04 -9.296061e-04 -2.014620e-01 4.453084e-05 -3.660029e-04 5.880762e-03 1.366211e-04
5.04 7.404445e-03 -2.137680e-01 2.164094e-04 7.771706e-03 -2.197261e-01 8.039610e-05 -3.672612e-04 5.958181e-03 1.360133e-04
5.04 7.404445e-03 -2.137680e-01 2.164094e-04 7.771706e-03 -2.197261e-01 8.039610e-05 -3.672612e-04 5.958181e-03 1.360133e-04
5.045 6.921770e-03 -1.951943e-01 2.251031e-04 7.290476e-03 -2.011937e-01 8.598133e-05 -3.687063e-04 5.999336e-03 1.391218e-04
5.045 6.921770e-03 -1.951943e-01 2.251031e-04 7.290476e-03 -2.011937e-01 8.598133e-05 -3.687063e-04 5.999336e-03 1.391218e-04
5.05 1.756522e-03 -2.074245e-01 2.165970e-04 2.131587e-03 -2.134674e-01 8.479436e-05 -3.750650e-04 6.042931e-03 1.318026e-04
5.05 1.756522e-03 -2.074245e-01 2.165970e-04 2.131587e-03 -2.134674e-01 8.479436e-05 -3.750650e-04 6.042931e-03 1.318026e-04
5.055 -3.907862e-04 -2.275037e-01 1.759326e-04 -4.729128e-07 -2.335688e-01 4.558092e-05 -3.903133e-04 6.065048e-03 1.303517e-04
5.055 -3.907862e-04 -2.275037e-01 1.759326e-04 -4.729128e-07 -2.335688e-01 4.558092e-05 -3.903133e-04 6.065048e-03 1.303517e-04
5.06 -9.116775e-03 -2.052249e-01 1.138732e-04 -8.706289e-03 -2.112716e-01 -1.524670e-05 -4.104857e-04 6.046727e-03 1.291199e-04
5.06 -9.116775e-03 -2.052249e-01 1.138732e-04 -8.706289e-03 -2.112716e-01 -1.524670e-05 -4.104857e-04 6.046727e-03 1.291199e-04
5.065 -1.668683e-02 -2.028079e-01 8.544188e-05 -1.625547e-02 -2.088477e-01 -3.928352e-05 -4.313597e-04 6.039763e-03 1.247254e-04
5.065 -1.668683e-02 -2.028079e-01 8.544188e-05 -1.625547e-02 -2.088477e-01 -3.928352e-05 -4.313597e-04 6.039763e-03 1.247254e-04
5.07 -1.873797e-02 -2.267999e-01 5.634611e-05 -1.827724e-02 -2.328516e-01 -6.502343e-05 -4.607321e-04 6.051713e-03 1.213695e-04
5.07 -1.873797e-02 -2.267999e-01 5.634611e-05 -1.827724e-02 -2.328516e-01 -6.502343e-05 -4.607321e-04 6.051713e-03 1.213695e-04
5.075 -9.966694e-03 -2.205350e-01 6.710712e-05 -9.483657e-03 -2.265578e-01 -4.777672e-05 -4.830368e-04 6.022886e-03 1.148838e-04
5.075 -9.966694e-03 -2.205350e-01 6.710712e-05 -9.483657e-03 -2.265578e-01 -4.777672e-05 -4.830368e-04 6.022886e-03 1.148838e-04
5.08 -5.949268e-03 -2.174157e-01 7.991743e-05 -5.459530e-03 -2.233662e-01 -2.556066e-05 -4.897374e-04 5.950466e-03 1.054781e-04
5.08 -5.949268e-03 -2.174157e-01 7.991743e-05 -5.459530e-03 -2.233662e-01 -2.556066e-05 -4.897374e-04 5.950466e-03 1.054781e-04
5.085 -5.015425e-03 -2.415522e-01 8.294312e-05 -4.524703e-03 -2.474453e-01 -1.399111e-05 -4.907223e-04 5.893157e-03 9.693423e-05
5.085 -5.015425e-03 -2.415522e-01 8.294312e-05 -4.524703e-03 -2.474453e-01 -1.399111e-05 -4.907223e-04 5.893157e-03 9.693423e-05
5.09 2.543743e-03 -2.329982e-01 1.163704e-04 3.018723e-03 -2.388084e-01 3.226757e-05 -4.749801e-04 5.810202e-03 8.410286e-05
5.095 3.728185e-02 -2.659909e-01 6.661757e-04 3.752729e-02 -2.718199e-01 5.972561e-04 -2.454437e-04 5.829079e-03 6.891962e-05
5.095 3.728185e-02 -2.659909e-01 6.661757e-04 3.752729e-02 -2.718199e-01 5.972561e-04 -2.454437e-04 5.829079e-03 6.891962e-05
5.095 3.728185e-02 -2.659909e-01 6.661757e-04 3.752729e-02 -2.718199e-01 5.972561e-04 -2.454437e-04 5.829079e-03 6.891962e-05
5.095 3.728185e-02 -2.659909e-01 6.661757e-04 3.752729e-02 -2.718199e-01 5.972561e-04 -2.454437e-04 5.829079e-03 6.891962e-05
5.1 -4.841072e-02 -1.842697e-01 -8.568082e-04 -4.777379e-02 -1.896650e-01 -9.211208e-04 -6.369326e-04 5.395310e-03 6.431263e-05
5.1 -4.841072e-02 -1.842697e-01 -8.568082e-04 -4.777379e-02 -1.896650e-01 -9.211208e-04 -6.369326e-04 5.395310e-03 6.431263e-05
5.105 4.759084e-02 -2.974169e-01 6.625651e-04 4.797893e-02 -3.028959e-01 6.037009e-04 -3.880919e-04 5.478918e-03 5.886413e-05
5.105 4.759084e-02 -2.974169e-01 6.625651e-04 4.797893e-02 -3.028959e-01 6.037009e-04 -3.880919e-04 5.478918e-03 5.886413e-05
5.11 4.095487e-03 -2.286119e-01 5.318984e-06 4.464744e-03 -2.339866e-01 -3.726164e-05 -3.692571e-04 5.374681e-03 4.258062e-05
5.11 4.095487e-03 -2.286119e-01 5.318984e-06 4.464744e-03 -2.339866e-01 -3.726164e-05 -3.692571e-04 5.374681e-03 4.258062e-05
5.115 -8.357745e-03 -2.377608e-01 -1.031639e-04 -8.002384e-03 -2.430572e-01 -1.470361e-04 -3.553609e-04 5.296395e-03 4.387221e-05
5.115 -8.357745e-03 -2.377608e-01 -1.031639e-04 -8.002384e-03 -2.430572e-01 -1.470361e-04 -3.553609e-04 5.296395e-03 4.387221e-05
5.12 -7.373105e-03 -2.400673e-01 -9.924952e-05 -7.032138e-03 -2.453244e-01 -1.430332e-04 -3.409670e-04 5.257079e-03 4.378364e-05
5.12 -7.373105e-03 -2.400673e-01 -9.924952e-05 -7.032138e-03 -2.453244e-01 -1.430332e-04 -3.409670e-04 5.257079e-03 4.378364e-05
5.125 -6.680611e-03 -2.154973e-01 -1.173192e-04 -6.362700e-03 -2.207160e-01 -1.569486e-04 -3.179107e-04 5.218730e-03 3.962939e-05
5.125 -6.680611e-03 -2.154973e-01 -1.173192e-04 -6.362700e-03 -2.207160e-01 -1.569486e-04 -3.179107e-04 5.218730e-03 3.962939e-05
5.13 -3.727739e-03 -2.154729e-01 -7.056001e-05 -3.438685e-03 -2.206931e-01 -1.134089e-04 -2.890539e-04 5.220173e-03 4.284891e-05
5.13 -3.727739e-03 -2.154729e-01 -7.056001e-05 -3.438685e-03 -2.206931e-01 -1.134089e-04 -2.890539e-04 5.220173e-03 4.284891e-05
5.135 6.765977e-03 -2.392912e-01 -1.230608e-05 7.013992e-03 -2.445451e-01 -5.445385e-05 -2.480146e-04 5.253906e-03 4.214777e-05
5.135 6.765977e-03 -2.392912e-01 -1.230608e-05 7.013992e-03 -2.445451e-01 -5.445385e-05 -2.480146e-04 5.253906e-03 4.214777e-05
5.14 1.528483e-02 -2.267533e-01 5.723766e-05 1.548500e-02 -2.320063e-01 1.357467e-05 -2.001697e-04 5.253014e-03 4.366300e-05
5.14 1.528483e-02 -2.267533e-01 5.723766e-05 1.548500e-02 -2.320063e-01 1.357467e-05 -2.001697e-04 5.253014e-03 4.366300e-05
